2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62402.626205152366310;3045;0.006413640970125;730.529999999999973;71.117914438247681;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62402.626205152366310;2926;0.006432150383527;708.129999999999995;71.111822843551636;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3371;0.002852366759667;773.100000000000023;72.104746341705322;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3286;0.002875994674228;774.620000000000005;72.187492132186890;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3339;0.002852366759667;758.169999999999959;72.133044004440308;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3354;0.002852366759667;768.149999999999977;72.148593664169312;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62402.626205152366310;3199;0.006413640970125;745.780000000000086;70.076740503311157;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3250;0.002875994674228;758.940000000000055;72.148533105850220;
2024-7-23;CPMP;Cont;402;321;30;RSSV_EXACT_CPMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;61896.459972600321635;4277;0.001352048073952;790.809999999999945;72.110208749771118;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3307;0.002875994674228;768.750000000000000;72.192208051681519;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62182.774481176908012;3247;0.002875994674228;760.660000000000082;72.146135330200195;
2024-7-23;CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC4a;null;Feasible;62402.626205152366310;3120;0.006413640970125;757.179999999999950;72.084523200988770;
