2024-6-24;CPMP;Bin;100;100;10;EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;17288.993108328832022;82;0.000081209074282;31.510000000000002;9.591836929321289;
2024-6-24;CPMP;Bin;100;100;10;EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;17288.993108328832022;82;0.000081209074282;32.329999999999998;9.354486942291260;
2024-6-24;CPMP;Bin;100;100;10;EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;17288.993108328832022;82;0.000081209074282;31.480000000000000;9.410827159881592;
2024-6-24;CPMP;Bin;100;100;10;EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;17288.993108328832022;82;0.000081209074282;42.080000000000005;14.988677024841309;
2024-6-24;CPMP;Bin;100;100;10;EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;17288.993108328832022;82;0.000081209074282;46.530000000000001;20.899482011795044;
2024-6-24;CPMP;Bin;100;100;10;EXACT_CPMP_BIN;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;17288.993108328832022;82;0.000081209074282;42.740000000000002;17.221756935119629;
2024-6-24;PMP;Cont;100;100;10;EXACT_PMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;16457.304376438209147;0;0.000000000000000;0.800000000000000;0.459887981414795;
2024-6-24;PMP;Cont;100;100;10;EXACT_PMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;16457.304376438209147;0;0.000000000000000;0.760000000000000;0.425435066223145;
2024-6-24;PMP;Cont;100;100;10;EXACT_PMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;16457.304376438209147;0;0.000000000000000;0.860000000000000;0.480830907821655;
2024-6-24;PMP;Cont;100;100;10;EXACT_PMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;16457.304376438209147;0;0.000000000000000;0.750000000000000;0.419066905975342;
2024-6-24;PMP;Cont;100;100;10;EXACT_PMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;16457.304376438209147;0;0.000000000000000;0.660000000000000;0.319280862808228;
2024-6-24;PMP;Cont;100;100;10;EXACT_PMP;non-weighted_obj;non-cover_mode;non-cover_mode_n2;SJC1;null;Optimal;16457.304376438209147;0;0.000000000000000;0.660000000000000;0.374053955078125;
